Player Name,Team Initials,Appearances,Goals,Cards,Tournaments,Attack_Contribution,Goals_Score,Appearances_Score,Attack_Score,Experience_Score,Discipline_Score,Cluster
Luis ARTIME,ARG,4,3,1,1,0.75,17.647058823529413,11.11111111111111,18.75,0.0,87.5,2.0
Luis CABALLERO,PAR,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
Luis CRISTALDO,BOL,3,0,4,1,0.0,0.0,7.4074074074074066,0.0,0.0,50.0,2.0
Luis CRUZ,URU,5,0,0,1,0.0,0.0,14.814814814814811,0.0,0.0,100.0,0.0
Luis CRUZADO,PER,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
Luis CUBILLA,URU,12,2,0,3,0.1666666666666666,11.76470588235294,40.74074074074074,4.166666666666666,50.0,100.0,3.0
Luis Carlos PEREA,COL,7,0,1,2,0.0,0.0,22.22222222222222,0.0,25.0,87.5,1.0
Luis DEL SOL,ESP,6,0,0,2,0.0,0.0,18.51851851851852,0.0,25.0,100.0,1.0
Luis EYZAGUIRRE,CHI,9,0,0,2,0.0,0.0,29.629629629629623,0.0,25.0,100.0,1.0
Luis Ernesto CASTRO,URU,5,0,0,1,0.0,0.0,14.814814814814811,0.0,0.0,100.0,0.0
Luis FAJARDO,COL,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
Luis FERNANDEZ,FRA,7,1,2,1,0.1428571428571428,5.88235294117647,22.22222222222222,3.571428571428571,0.0,75.0,2.0
Luis FLORES,MEX,5,1,0,1,0.2,5.88235294117647,14.814814814814811,5.0,0.0,100.0,0.0
Luis GALVAN,ARG,12,0,0,2,0.0,0.0,40.74074074074074,0.0,25.0,100.0,1.0
Luis GARISTO,URU,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Luis GINI,PAR,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Luis GUEVARA MORA,SLV,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Luis HERRERA,COL,7,0,2,2,0.0,0.0,22.22222222222222,0.0,25.0,75.0,1.0
Luis ISLAS,ARG,11,0,0,2,0.0,0.0,37.03703703703704,0.0,25.0,100.0,1.0
Luis MAIDANA,URU,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Luis MAYANES,CHI,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Luis MOLOWNY,ESP,6,0,0,1,0.0,0.0,18.51851851851852,0.0,0.0,100.0,0.0
Luis MONTI,ARG,5,2,0,1,0.4,11.76470588235294,14.814814814814811,10.0,0.0,100.0,0.0
Luis MONTI,ARG,5,2,0,1,0.4,11.76470588235294,14.814814814814811,10.0,0.0,100.0,0.0
Luis MONTI,ITA,5,0,0,1,0.0,0.0,14.814814814814811,0.0,0.0,100.0,0.0
Luis MONTI,ITA,5,0,0,1,0.0,0.0,14.814814814814811,0.0,0.0,100.0,0.0
Luis MUSRRI,CHI,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
Luis PAZ,COL,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Luis PEREZ,MEX,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Luis RAMALLO,BOL,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Luis RAMIREZ,SLV,3,1,1,1,0.3333333333333333,5.88235294117647,7.4074074074074066,8.333333333333332,0.0,87.5,2.0
Luis RAMOS,URU,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
Luis REGUEIRO,MEX,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Luis REYES PENARANDA,BOL,2,0,0,1,0.0,0.0,3.7037037037037033,0.0,0.0,100.0,
Luis REYNA,PER,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Luis RIJO,URU,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
Luis RUBINOS,PER,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
Luis SALVADOR,MEX,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
Luis SILVA,PAR,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Luis SOUZA,PER,2,1,0,1,0.5,5.88235294117647,3.7037037037037033,12.5,0.0,100.0,
Luis SUAREZ,ESP,6,0,0,2,0.0,0.0,18.51851851851852,0.0,25.0,100.0,1.0
Luis UBINA,URU,10,0,1,2,0.0,0.0,33.33333333333333,0.0,25.0,87.5,1.0
Luis VALDEZ,MEX,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
Luis VARGAS PENA,PAR,2,1,0,1,0.5,5.88235294117647,3.7037037037037033,12.5,0.0,100.0,
Luka LIPOSINOVIC,YUG,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
Luka PERUZOVIC,YUG,6,0,0,1,0.0,0.0,18.51851851851852,0.0,0.0,100.0,0.0
M B HONG,KOR,13,2,1,3,0.1538461538461538,11.76470588235294,44.44444444444444,3.8461538461538463,50.0,87.5,3.0
M S LEE,KOR,7,0,1,1,0.0,0.0,22.22222222222222,0.0,0.0,87.5,2.0
M Y MA,CHN,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
M ZH SU,CHN,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
M. A. PEYRAVANI,IRN,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
M. AL-KHLAIWI,KSA,3,0,1,1,0.0,0.0,7.4074074074074066,0.0,0.0,87.5,2.0
M. AYOVI,ECU,7,0,0,2,0.0,0.0,22.22222222222222,0.0,25.0,100.0,1.0
M. BASTOS,BRA,5,0,1,1,0.0,0.0,14.814814814814811,0.0,0.0,87.5,2.0
M. BROWN,MEX,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
M. CACERES,URU,4,0,1,1,0.0,0.0,11.11111111111111,0.0,0.0,87.5,2.0
M. CHAVEZ,HON,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
M. FABIAN,MEX,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
M. GONZALEZ,CHI,4,1,0,1,0.25,5.88235294117647,11.11111111111111,6.25,0.0,100.0,0.0
M. IN GUK,PRK,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
M. KHAKPOUR,IRN,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
M. LAYUN,MEX,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
M. MAHDAVIKIA,IRN,3,1,0,1,0.3333333333333333,5.88235294117647,7.4074074074074066,8.333333333333332,0.0,100.0,0.0
M. MARTINEZ,HON,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
M. MENDEZ,MEX,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
M. MINAVAND,IRN,3,0,1,1,0.0,0.0,7.4074074074074066,0.0,0.0,87.5,2.0
M. NDIAYE,SEN,5,0,0,1,0.0,0.0,14.814814814814811,0.0,0.0,100.0,0.0
M. PASHAZADEH,IRN,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
M. PEREIRA,URU,4,0,1,1,0.0,0.0,11.11111111111111,0.0,0.0,87.5,2.0
M. PERNIA,ESP,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
M. PETKOV,BUL,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
M. PONCE,MEX,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
M. RODRIGUEZ,ARG,12,0,0,2,0.0,0.0,40.74074074074074,0.0,25.0,100.0,1.0
M. SALGADO,ESP,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
M. SAYOUBA,CIV,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
M. SILVA,URU,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
M. VELOSO,POR,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
M. VIDRIO,MEX,4,0,1,1,0.0,0.0,11.11111111111111,0.0,0.0,87.5,2.0
M. ZEWLAKOW,POL,3,1,0,1,0.3333333333333333,5.88235294117647,7.4074074074074066,8.333333333333332,0.0,100.0,0.0
M.AL-JAHNI,KSA,3,0,1,1,0.0,0.0,7.4074074074074066,0.0,0.0,87.5,2.0
M.MADANCHI,IRN,3,0,2,1,0.0,0.0,7.4074074074074066,0.0,0.0,75.0,2.0
M.MAHDAVIKIA,IRN,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
M.NAVIDKIA,IRN,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
M.NOSRATI,IRN,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
M.PEREIRA,URU,7,1,1,1,0.1428571428571428,5.88235294117647,22.22222222222222,3.571428571428571,0.0,87.5,2.0
M.REGUEIRO,URU,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
M.ROMERO,URU,3,0,2,1,0.0,0.0,7.4074074074074066,0.0,0.0,75.0,2.0
M.SOLEIMANI,IRN,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
MACHADO,BRA,5,0,1,1,0.0,0.0,14.814814814814811,0.0,0.0,87.5,2.0
MADSEN,DEN,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
MADURO,NED,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
MAGGIO,ITA,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
MAGNIN,SUI,7,0,1,2,0.0,0.0,22.22222222222222,0.0,25.0,87.5,1.0
MAHMOUD SHAKER,IRQ,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
MAHOUV,CMR,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
MAHREZ,ALG,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
MAICON,BRA,12,1,0,2,0.0833333333333333,5.88235294117647,40.74074074074074,2.083333333333333,25.0,100.0,1.0
MAJDAN,POL,3,0,1,1,0.0,0.0,7.4074074074074066,0.0,0.0,87.5,2.0
MAKELELE,FRA,10,0,2,2,0.0,0.0,33.33333333333333,0.0,25.0,75.0,1.0
MAKI,JPN,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
MAKOUN,CMR,6,0,0,2,0.0,0.0,18.51851851851852,0.0,25.0,100.0,1.0
MALDINI,ITA,11,0,1,2,0.0,0.0,37.03703703703704,0.0,25.0,87.5,1.0
MALEK,KSA,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
MALEZAS,GRE,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
MALM,TOG,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
MALOUDA,FRA,10,1,1,2,0.1,5.88235294117647,33.33333333333333,2.5,25.0,87.5,1.0
MANDANDA,FRA,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
MANDI,ALG,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
MANDJECK,CMR,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
MANDUKI?,CRO,3,2,0,1,0.6666666666666666,11.76470588235294,7.4074074074074066,16.666666666666664,0.0,100.0,0.0
MANECA,BRA,6,1,0,1,0.1666666666666666,5.88235294117647,18.51851851851852,4.166666666666666,0.0,100.0,0.0
MANGA,BRA,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
MANGALA,FRA,5,0,0,1,0.0,0.0,14.814814814814811,0.0,0.0,100.0,0.0
MANIATIS,GRE,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
MANICHE,POR,7,2,2,1,0.2857142857142857,11.76470588235294,22.22222222222222,7.142857142857142,0.0,75.0,2.0
MANOELZINHO,BRA,2,0,0,1,0.0,0.0,3.7037037037037033,0.0,0.0,100.0,
MANOLAS,GRE,4,0,2,1,0.0,0.0,11.11111111111111,0.0,0.0,75.0,2.0
MANOLO,ESP,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
MANSOURI,ALG,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
MANTORRAS,ANG,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
MANUEL DUARTE,POR,6,0,0,1,0.0,0.0,18.51851851851852,0.0,0.0,100.0,0.0
MANZUR,PAR,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
MARANON,ESP,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
MARCELINO,ESP,6,0,0,2,0.0,0.0,18.51851851851852,0.0,25.0,100.0,1.0
MARCELO,BRA,7,0,0,1,0.0,0.0,22.22222222222222,0.0,0.0,100.0,0.0
MARCHETTI,ITA,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
MARCHISIO,ITA,6,1,1,2,0.1666666666666666,5.88235294117647,18.51851851851852,4.166666666666666,25.0,87.5,1.0
MARCIO SANTOS,BRA,7,1,0,1,0.1428571428571428,5.88235294117647,22.22222222222222,3.571428571428571,0.0,100.0,0.0
MARCO ABREU,ANG,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
MARCO ANTONIO,BRA,13,0,0,2,0.0,0.0,44.44444444444444,0.0,25.0,100.0,1.0
MARCOS,BRA,7,0,0,1,0.0,0.0,22.22222222222222,0.0,0.0,100.0,0.0
MARCULETA,ESP,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
MARES,CZE,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
MARGAIRAZ,SUI,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
MARIN,CHI,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
MARIN,CHI,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,2.0
MARIN,CHI,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
MARIN,CRC,3,0,1,1,0.0,0.0,7.4074074074074066,0.0,0.0,87.5,0.0
MARIN,CRC,3,0,1,1,0.0,0.0,7.4074074074074066,0.0,0.0,87.5,2.0
MARIN,CRC,3,0,1,1,0.0,0.0,7.4074074074074066,0.0,0.0,87.5,0.0
MARIN,GER,7,0,0,1,0.0,0.0,22.22222222222222,0.0,0.0,100.0,0.0
MARIN,GER,7,0,0,1,0.0,0.0,22.22222222222222,0.0,0.0,100.0,2.0
MARIN,GER,7,0,0,1,0.0,0.0,22.22222222222222,0.0,0.0,100.0,0.0
MARIN L.,CRC,3,0,2,1,0.0,0.0,7.4074074074074066,0.0,0.0,75.0,2.0
MARINHO CHAGAS,BRA,7,0,1,1,0.0,0.0,22.22222222222222,0.0,0.0,87.5,2.0
MARINHO PERES,BRA,7,0,2,1,0.0,0.0,22.22222222222222,0.0,0.0,75.0,2.0
MARIO COLUNA,POR,6,0,1,1,0.0,0.0,18.51851851851852,0.0,0.0,87.5,2.0
MARLIN,RSA,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
MARTIM,BRA,6,0,0,2,0.0,0.0,18.51851851851852,0.0,25.0,100.0,1.0
MARTIN VAZQUEZ,ESP,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
MARTINEZ,CRC,3,0,1,1,0.0,0.0,7.4074074074074066,0.0,0.0,87.5,2.0
MARTINEZ,CRC,3,0,1,1,0.0,0.0,7.4074074074074066,0.0,0.0,87.5,0.0
MARTINEZ,CRC,3,0,1,1,0.0,0.0,7.4074074074074066,0.0,0.0,87.5,0.0
MARTINEZ,ECU,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,2.0
MARTINEZ,ECU,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
MARTINEZ,ECU,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
MARTINEZ,HON,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,2.0
MARTINEZ,HON,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
MARTINEZ,HON,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
MARTINEZ G.,CRC,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
MARTINS,NGA,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
MARTINS INDI,NED,7,0,4,1,0.0,0.0,22.22222222222222,0.0,0.0,50.0,2.0
MARTYN,ENG,5,0,0,1,0.0,0.0,14.814814814814811,0.0,0.0,100.0,0.0
MARZOUKI,TUN,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
MASCHERANO,ARG,17,0,6,3,0.0,0.0,59.25925925925925,0.0,50.0,25.0,3.0
MASILELA,RSA,3,0,1,1,0.0,0.0,7.4074074074074066,0.0,0.0,87.5,2.0
MASOUD. SH,IRN,3,0,1,1,0.0,0.0,7.4074074074074066,0.0,0.0,87.5,2.0
MASSAD,KSA,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
MASTROENI,USA,8,0,3,2,0.0,0.0,25.925925925925924,0.0,25.0,62.5,1.0
MATA,ESP,10,1,0,2,0.1,5.88235294117647,33.33333333333333,2.5,25.0,100.0,1.0
MATAV,SVN,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
MATERAZZI,ITA,11,2,1,2,0.1818181818181818,11.76470588235294,37.03703703703704,4.545454545454546,25.0,87.5,1.0
MATEUS,ANG,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
MATHIJSEN,NED,11,0,2,2,0.0,0.0,37.03703703703704,0.0,25.0,75.0,1.0
MATHIS,USA,5,1,0,1,0.2,5.88235294117647,14.814814814814811,5.0,0.0,100.0,0.0
MATIP,CMR,6,1,0,2,0.1666666666666666,5.88235294117647,18.51851851851852,4.166666666666666,25.0,100.0,1.0
MATMOUR,ALG,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
MATSUDA,JPN,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
MATSUI,JPN,4,0,1,1,0.0,0.0,11.11111111111111,0.0,0.0,87.5,2.0
MATTHUS,GER,10,0,2,2,0.0,0.0,33.33333333333333,0.0,25.0,75.0,1.0
MATUIDI,FRA,5,1,2,1,0.2,5.88235294117647,14.814814814814811,5.0,0.0,75.0,2.0
MATYSEK,POL,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
MAURINHO,BRA,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
MAURO GALVAO,BRA,9,0,1,2,0.0,0.0,29.629629629629623,0.0,25.0,87.5,1.0
MAURO RAMOS,BRA,15,0,0,3,0.0,0.0,51.85185185185185,0.0,50.0,100.0,3.0
MAURO SILVA,BRA,7,0,1,1,0.0,0.0,22.22222222222222,0.0,0.0,87.5,2.0
MAVRI?,SVN,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
MAVUBA,FRA,5,0,0,1,0.0,0.0,14.814814814814811,0.0,0.0,100.0,0.0
MAXWELL,BRA,7,0,0,1,0.0,0.0,22.22222222222222,0.0,0.0,100.0,0.0
MAZINHO,BRA,11,0,2,2,0.0,0.0,37.03703703703704,0.0,25.0,75.0,1.0
MBIA,CMR,6,0,3,2,0.0,0.0,18.51851851851852,0.0,25.0,62.5,2.0
MBOLHI,ALG,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
MBOMA,CMR,6,2,0,2,0.3333333333333333,11.76470588235294,18.51851851851852,8.333333333333332,25.0,100.0,1.0
MC GLINCHEY,NZL,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
MCATEER,IRL,4,0,1,1,0.0,0.0,11.11111111111111,0.0,0.0,87.5,2.0
MCGOWAN,AUS,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
MCKAY,AUS,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
MEDEL,CHI,8,0,2,2,0.0,0.0,25.925925925925924,0.0,25.0,75.0,1.0
MEDFORD,CRC,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
MEDJANI,ALG,7,0,0,2,0.0,0.0,22.22222222222222,0.0,25.0,100.0,1.0
MEDUNJANIN,BIH,3,0,1,1,0.0,0.0,7.4074074074074066,0.0,0.0,87.5,2.0
MEHMEDI,SUI,4,1,0,1,0.25,5.88235294117647,11.11111111111111,6.25,0.0,100.0,0.0
MEHRDAD,IRN,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
MEITE,CIV,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
MELKI,TUN,2,0,1,1,0.0,0.0,3.7037037037037033,0.0,0.0,87.5,
MELLBERG,SWE,8,0,0,2,0.0,0.0,25.925925925925924,0.0,25.0,100.0,1.0
MELLITI,TUN,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
MEMPHIS,NED,7,2,0,1,0.2857142857142857,11.76470588235294,22.22222222222222,7.142857142857142,0.0,100.0,0.0
MENA,CHI,4,0,3,1,0.0,0.0,11.11111111111111,0.0,0.0,62.5,2.0
MENDEZ,ECU,6,1,0,2,0.1666666666666666,5.88235294117647,18.51851851851852,4.166666666666666,25.0,100.0,1.0
MENDIETA,ESP,5,1,0,1,0.2,5.88235294117647,14.814814814814811,5.0,0.0,100.0,0.0
MENDONCA,ANG,3,0,1,1,0.0,0.0,7.4074074074074066,0.0,0.0,87.5,2.0
MENDOZA,HON,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
MENGALVIO,BRA,6,0,0,1,0.0,0.0,18.51851851851852,0.0,0.0,100.0,0.0
MENSAH,GHA,9,0,2,2,0.0,0.0,29.629629629629623,0.0,25.0,75.0,1.0
MEOLA,USA,5,0,0,1,0.0,0.0,14.814814814814811,0.0,0.0,100.0,0.0
MERTENS,BEL,5,1,0,1,0.2,5.88235294117647,14.814814814814811,5.0,0.0,100.0,0.0
MERTESACKER,GER,21,0,0,3,0.0,0.0,74.07407407407408,0.0,50.0,100.0,3.0
MESBAH,ALG,7,0,1,2,0.0,0.0,22.22222222222222,0.0,25.0,87.5,1.0
MESEN,CRC,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
MESEN A.,CRC,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
MESSI,ARG,17,5,0,3,0.2941176470588235,29.411764705882355,59.25925925925925,7.352941176470589,50.0,100.0,3.0
METTOMO,CMR,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
METZELDER,GER,14,0,2,2,0.0,0.0,48.14814814814815,0.0,25.0,75.0,3.0
MHADHEBI,TUN,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
MICHAELSEN,DEN,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
MICHEL,ESP,9,3,1,2,0.3333333333333333,17.647058823529413,29.629629629629623,8.333333333333332,25.0,87.5,1.0
MICOUD,FRA,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
MIGNOLET,BEL,5,0,0,1,0.0,0.0,14.814814814814811,0.0,0.0,100.0,0.0
MIGUEL,POR,14,0,1,3,0.0,0.0,48.14814814814815,0.0,50.0,87.5,3.0
MIGUEL ANGEL,ESP,8,0,0,2,0.0,0.0,25.925925925925924,0.0,25.0,100.0,1.0
MIGUELI,ESP,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
MIKEL,NGA,4,0,1,1,0.0,0.0,11.11111111111111,0.0,0.0,87.5,2.0
MILA,POL,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
MILEVSKYI,UKR,5,0,1,1,0.0,0.0,14.814814814814811,0.0,0.0,87.5,2.0
MILIJA,SRB,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
MILINOVIC,SVN,3,0,2,1,0.0,0.0,7.4074074074074066,0.0,0.0,75.0,2.0
MILITO,ARG,5,0,0,1,0.0,0.0,14.814814814814811,0.0,0.0,100.0,0.0
MILLAR,CHI,4,1,1,1,0.25,5.88235294117647,11.11111111111111,6.25,0.0,87.5,2.0
MILLER R.,CRC,5,0,0,1,0.0,0.0,14.814814814814811,0.0,0.0,100.0,0.0
MILLIGAN,AUS,10,0,1,3,0.0,0.0,33.33333333333333,0.0,50.0,87.5,3.0
MILLS,ENG,5,0,1,1,0.0,0.0,14.814814814814811,0.0,0.0,87.5,2.0
MILNER,ENG,7,0,1,2,0.0,0.0,22.22222222222222,0.0,25.0,87.5,1.0
MILOSEVIC,SCG,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
MILOY,ANG,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
MIN Byung Dae,KOR,2,0,0,1,0.0,0.0,3.7037037037037033,0.0,0.0,100.0,
MINDA,ECU,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
MINEIRO,BRA,5,0,0,1,0.0,0.0,14.814814814814811,0.0,0.0,100.0,0.0
MINI,NOR,7,0,0,2,0.0,0.0,22.22222222222222,0.0,25.0,100.0,1.0
MINSOO,KOR,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
MIRALLAS,BEL,5,0,0,1,0.0,0.0,14.814814814814811,0.0,0.0,100.0,0.0
MIRANDINHA,BRA,7,0,1,1,0.0,0.0,22.22222222222222,0.0,0.0,87.5,2.0
MISIMOVI?,BIH,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
MITROGLOU,GRE,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
MIYAMOTO,JPN,7,0,3,2,0.0,0.0,22.22222222222222,0.0,25.0,62.5,1.0
MJALLBY,SWE,4,0,1,1,0.0,0.0,11.11111111111111,0.0,0.0,87.5,2.0
MKACHER,TUN,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
MKADMI,TUN,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
MKHALELE,RSA,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
MNARI,TUN,3,1,1,1,0.3333333333333333,5.88235294117647,7.4074074074074066,8.333333333333332,0.0,87.5,2.0
